brand,product,product_type,ingredients,p_id,i_id,n_ingre,n_product,mp_count,mp_percent,mp_present
L'Oréal Paris,Infantry More Than Concealer Concealer 325 Bisque 11 ml,5,Ceteareth-3,11551,122,5,1190,488,0.410084034,1
L'Oréal Paris,Nude Magique Eau De Teint Foundation 170 Natural,5,Ceteareth-3,16588,122,6,1190,488,0.410084034,1
L'Oréal Paris,Studio Line Mineral & Control 24h Gel-Paste Strong Hold 150 ml,7,Ceteareth-25,22793,121,6,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line Remix Fibre Paste 150 ml,7,Ceteareth-25,22800,121,6,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line Spray Go Create Ultra-Precise 150 ml,7,Ceteareth-25,22810,121,5,6040,1970,0.32615894,1
L'Oréal Paris,Skin Perfection Magic Touch Instant Blur 15 ml,6,Ceteareth-25,21648,121,6,5751,2040,0.354720918,1
L'Oréal Paris,Revitalift Laser X3 Anti-Rimpel Oogcrème 15 ml,6,Ceteareth-25,19433,121,6,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Hydra Energetic Hydratatie Masker 1 stk,6,Ceteareth-25,14340,121,6,5751,2040,0.354720918,1
L'Oréal Paris,Tagescreme Revitalift Classic LSF30 50 ml,6,Ceteareth-25,23989,121,6,5751,2040,0.354720918,1
L'Oréal Paris,Elvital Tonerde Absolue 250 ml,7,Ceteareth-25,7451,121,11,6040,1970,0.32615894,1
L'Oréal Paris,Colorista Hair Makeup Blue 1 Dag Haarkleuring 1 stk,7,Ceteareth-25,5041,121,5,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Uitgroei Camoufleerspray 150 ml,7,Ceteareth-25,13568,121,15,6040,1970,0.32615894,1
L'Oréal Paris,True Match The One Concealer 1C Ivory Rose 6.8 ml,5,Ceteareth-25,25166,121,15,1190,488,0.410084034,1
L'Oréal Paris,Elvital Öl Magique Doppel Elixier 200 ml,7,Ceteareth-25,7457,121,9,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Planta Clear Anti-Schuppen Intensiv 100 ml,7,Ceteareth-25,7442,121,13,6040,1970,0.32615894,1
L'Oréal Paris,True Match Foundation 3N Beige Crème 30 ml,5,Ceteareth-25,25152,121,16,1190,488,0.410084034,1
L'Oréal Paris,Men Expert Invincible Sport Desodorizante Roll-On 50 ml,3,Ceteareth-25,14380,121,16,1588,472,0.297229219,1
L'Oréal Paris,Elvital Color-Glanz 2in1 Shampoo & Spülung 300 ml,7,Ceteareth-25,7390,121,15,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Extraordinary Clay 400 ml,7,Ceteareth-25,7418,121,6,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Extraordinary Oil Shampoo 500 ml,7,Ceteareth-25,7425,121,9,6040,1970,0.32615894,1
L'Oréal Paris,Age Perfect Pro-Calcium Crème 50 ml,6,Ceteareth-25,693,121,9,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Anti-Irritation & Hydrating Shave Gel 200 ml,6,Ceteareth-25,14268,121,6,5751,2040,0.354720918,1
L'Oréal Paris,Infallible Longwear Blush Shaping Stick Buildable Cream Blush Stick 45 Sexy Flush 0.3 oz,11,Ceteareth-25,11541,121,15,694,255,0.367435159,1
L'Oréal Paris,Men Expert Hydra Sensitive Shaving Mousse 200 ml,1,Ceteareth-25,14373,121,20,5393,1941,0.359910996,1
L'Oréal Paris,Men Expert Extreme Fix Strong Hold Gel 150 ml,7,Ceteareth-25,14315,121,8,6040,1970,0.32615894,1
L'Oréal Paris,Excellence Age Perfect Color Excellence 7.32 Hair Colour Blonde,7,Ceteareth-25,7836,121,6,6040,1970,0.32615894,1
L'Oréal Paris,Extraordinary Oil Night Cream Mask 50 ml,6,Ceteareth-25,8052,121,7,5751,2040,0.354720918,1
L'Oréal Paris,Expert Professionnel - CASTING CREME GLOSS 300-castaño oscuro,7,Ceteareth-20,7905,118,6,6040,1970,0.32615894,1
L'Oréal Paris,Infallible Foundation No.20 Sand 35 ml,5,Ceteareth-20,11539,118,4,1190,488,0.410084034,1
L'Oréal Paris,Extraordinary Oil Night Cream Mask 50 ml,6,Ceteareth-20,8052,118,7,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Hydra Energetic Aftershave Balm 100 ml,6,Ceteareth-20,14327,118,4,5751,2040,0.354720918,1
L'Oréal Paris,Paris Dream Lengths Sleek Anti Pluis Serum 100 ml,7,Ceteareth-20,17364,118,4,6040,1970,0.32615894,1
L'Oréal Paris,Age Perfect Day Cream for mature skin 50 ml,6,Ceteareth-20,675,118,8,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Hydra Sensitive Shaving Mousse 200 ml,1,Ceteareth-2,14373,117,20,5393,1941,0.359910996,1
L'Oréal Paris,Revitalift Filler Oogcrème 15 ml,6,Ceteareth-2,19424,117,7,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Extreme Fix Strong Hold Gel 150 ml,7,Ceteareth-2,14315,117,8,6040,1970,0.32615894,1
L'Oréal Paris,Expert Professionnel - CASTING CREME GLOSS 300-castaño oscuro,7,Ceteareth-12,7905,114,6,6040,1970,0.32615894,1
L'Oréal Paris,Extraordinary Oil Night Cream Mask 50 ml,6,Ceteareth-12,8052,114,7,5751,2040,0.354720918,1
L'Oréal Paris,Studio Line Mineral & Control 24h Gel-Paste Strong Hold 150 ml,7,Carbomer,22793,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line Remix Fibre Paste 150 ml,7,Carbomer,22800,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line Spray Go Create Ultra-Precise 150 ml,7,Carbomer,22810,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Skin Perfection Magic Touch Instant Blur 15 ml,6,Carbomer,21648,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Préférence Cool Blondes 7.1 Iceland Permanente Haarverf 1 stk,7,Carbomer,18308,112,8,6040,1970,0.32615894,1
L'Oréal Paris,Revitalift Day SPF15 50 ml,6,Carbomer,19414,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Gentle Eye Make-Up Remover 125 ml,4,Carbomer,9464,112,3,630,234,0.371428571,1
L'Oréal Paris,Men Expert Tagespflege Hydra Energy Anti-Glanz 50 ml,6,Carbomer,14413,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Age Perfect Soja Nachtcreme 50 ml,6,Carbomer,699,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Studio Line Matt & Messy Sponge 150 ml,7,Carbomer,22790,112,9,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Extraordinary Oil 100 ml,7,Carbomer,7421,112,8,6040,1970,0.32615894,1
L'Oréal Paris,Excellence Haarfarbe Lichtblond 10 1 stk,7,Carbomer,7846,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Glow Cherie Natural Glow Enhancer 02 Light Glow 30 ml,5,Carbomer,9675,112,7,1190,488,0.410084034,1
L'Oréal Paris,Men Expert Hydra Energetic Hydratatie Masker 1 stk,6,Carbomer,14340,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Tagescreme Revitalift Classic LSF30 50 ml,6,Carbomer,23989,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Anti Wrinkle CICA Cream Extra Recovery 40 ml,6,Carbomer,1599,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Elvital Tonerde Absolue 250 ml,7,Carbomer,7451,112,11,6040,1970,0.32615894,1
L'Oréal Paris,Colorista Hair Makeup Blue 1 Dag Haarkleuring 1 stk,7,Carbomer,5041,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Dream Length 300 ml,7,Carbomer,7406,112,7,6040,1970,0.32615894,1
L'Oréal Paris,False Lash Superstar X-Fiber Wateproof Mascara Black 14.5 ml,4,Carbomer,8316,112,4,630,234,0.371428571,1
L'Oréal Paris,Sucres de Soin Gommage Nourrissant 50 ml,6,Carbomer,22980,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Anti-Imperfecties Pure Clay Gezichtsmasker 50 ml,6,Carbomer,1450,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Mascarilla Arcilla Azul Anti-Imperfecciones 50 ml,6,Carbomer,13771,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Magic Retouch Donkerbruin Camouflerende Uitgroeispray 150 ml,7,Carbomer,13558,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Uitgroeispray Donkerblond 150 ml,7,Carbomer,13569,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Uitgroei Camoufleerspray 150 ml,7,Carbomer,13568,112,15,6040,1970,0.32615894,1
L'Oréal Paris,Lash Paradise 01 White Mascaraprimer 7.2 ml,4,Carbomer,12600,112,10,630,234,0.371428571,1
L'Oréal Paris,True Match The One Concealer 1C Ivory Rose 6.8 ml,5,Carbomer,25166,112,15,1190,488,0.410084034,1
L'Oréal Paris,Elvital Extraordinary Coconut Oil Conditioner 200 ml,7,Carbomer,7420,112,1,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Öl Magique Doppel Elixier 200 ml,7,Carbomer,7457,112,9,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Planta Clear Anti-Schuppen Intensiv 100 ml,7,Carbomer,7442,112,13,6040,1970,0.32615894,1
L'Oréal Paris,Rare Flowers Dry/Sensitive Purifying Toner 400 ml,6,Carbomer,18902,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Sublime Sun After Sun Care Lotion 200 ml,14,Carbomer,22967,112,2,2106,763,0.362298196,1
L'Oréal Paris,Elvital Anti-Haarbruch Spülung 200 ml,7,Carbomer,7388,112,1,6040,1970,0.32615894,1
L'Oréal Paris,Volume Million Lashes Feline Mascara Black 9.2 ml,4,Carbomer,26211,112,3,630,234,0.371428571,1
L'Oréal Paris,Revitalift Filler Dagcréme Anti-Age 50 ml,6,Carbomer,19420,112,3,5751,2040,0.354720918,1
L'Oréal Paris,True Match 6.N Honey Make-up 30 ml,5,Carbomer,25145,112,8,1190,488,0.410084034,1
L'Oréal Paris,True Match Foundation 3N Beige Crème 30 ml,5,Carbomer,25152,112,16,1190,488,0.410084034,1
L'Oréal Paris,Men Expert Invincible Sport Desodorizante Roll-On 50 ml,3,Carbomer,14380,112,16,1588,472,0.297229219,1
L'Oréal Paris,Men Expert Invincible Sport 96H Anti-Perspirant Spray Deodorant 250 ml,3,Carbomer,14378,112,7,1588,472,0.297229219,1
L'Oréal Paris,Colorista Wash Out Spray Tom 7 Turquoise 75 ml,7,Carbomer,5051,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Dark Iced Brown Temporary Instant Grey Root Concealer Spray 75 ml,7,Carbomer,13557,112,7,6040,1970,0.32615894,1
L'Oréal Paris,Colorista Washout 10 Turquois 80 ml,7,Carbomer,5052,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Paris Glam Beige SPF20 Bronzer Light 30 ml,5,Carbomer,17365,112,7,1190,488,0.410084034,1
L'Oréal Paris,Botanicals Safflower Rich Infusion Haarcrème 100 ml,7,Carbomer,3611,112,8,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Ansatzspray Rot-Braun 75 ml,7,Carbomer,13548,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Micellar Water Normal to Dry Skin 400 ml,6,Carbomer,14951,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Pure Clay Purity Face Mask 50 ml,6,Carbomer,18462,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Detox Maske Tonerde Absolue 50 ml,6,Carbomer,6668,112,9,5751,2040,0.354720918,1
L'Oréal Paris,Elvital Color-Glanz 2in1 Shampoo & Spülung 300 ml,7,Carbomer,7390,112,15,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Extraordinary Oil Shampoo 500 ml,7,Carbomer,7425,112,9,6040,1970,0.32615894,1
L'Oréal Paris,Revitalift Filler Night Cream 50 ml,6,Carbomer,19423,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Casting Crème Gloss 400 Espresso Middenbruin Haarverf 1 stk,7,Carbomer,3997,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Age Perfect Pro-Calcium Crème 50 ml,6,Carbomer,693,112,9,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Anti-Irritation & Hydrating Shave Gel 200 ml,6,Carbomer,14268,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Age Perfect Re-hydrating Day Cream 50 ml,6,Carbomer,694,112,7,5751,2040,0.354720918,1
L'Oréal Paris,EverPure Volume Conditioner 250 ml,7,Carbomer,7805,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Infallible Longwear Blush Shaping Stick Buildable Cream Blush Stick 45 Sexy Flush 0.3 oz,11,Carbomer,11541,112,15,694,255,0.367435159,1
L'Oréal Paris,Studio Line Pure Wet Gel 150 ml,7,Carbomer,22799,112,7,6040,1970,0.32615894,1
L'Oréal Paris,Hair Expertise Ever Pure Hydratatie Gekleurd Haar Crèmespoeling 250 ml,7,Carbomer,10080,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Superliner Gel Intenza Pure Black 02 2.8 g,4,Carbomer,23837,112,3,630,234,0.371428571,1
L'Oréal Paris,Men Expert Invincible Man 96h Deo Spray 150 ml,3,Carbomer,14377,112,9,1588,472,0.297229219,1
L'Oréal Paris,Men Expert Fresh Extreme 48H Antiperspirant Roll-On 50 ml,3,Carbomer,14320,112,4,1588,472,0.297229219,1
L'Oréal Paris,Casting Crème Gloss Haarkleuring 634 Donker Goudkoperblond 1 stk,7,Carbomer,3999,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Hydra Sensitive Shaving Mousse 200 ml,1,Carbomer,14373,112,20,5393,1941,0.359910996,1
L'Oréal Paris,Casting Crème Gloss Haarverf 600 Donkerblond 1 stk,7,Carbomer,4002,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Casting Créme Gloss 500 Licht Bruin Haarkleuring 1 stk,7,Carbomer,4003,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Sensitive Comfort Deodorant Spray 150 ml,3,Carbomer,14402,112,2,1588,472,0.297229219,1
L'Oréal Paris,True Match Super-Blendable Blush N5-6 Apricot Kiss 6 g,5,Carbomer,25164,112,3,1190,488,0.410084034,1
L'Oréal Paris,Age Perfect Night Cream 2.5 oz,6,Carbomer,689,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Revitalift Bright Reveal Brightening Daily Scrub Cleanser 150 ml,6,Carbomer,19408,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Infallible Pro-Glow Foundation 24HR 30 ml,5,Carbomer,11546,112,2,1190,488,0.410084034,1
L'Oréal Paris,Studio Line Indestructible KVX96 Gel 300 ml,7,Carbomer,22773,112,9,6040,1970,0.32615894,1
L'Oréal Paris,Age Perfect Day Cream 50 ml,6,Carbomer,674,112,8,5751,2040,0.354720918,1
L'Oréal Paris,Maquillage Lach Architect Blister Carbon Gloss Mascara 8 ml,4,Carbomer,13722,112,4,630,234,0.371428571,1
L'Oréal Paris,Água Micelar Hialurônico 200 ml,6,Carbomer,27065,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Solar Expertise Supreme FPS50 200 ml,14,Carbomer,22253,112,3,2106,763,0.362298196,1
L'Oréal Paris,Age Expert 55+ Anti Rimpel Dagcrème 50 ml,6,Carbomer,662,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Elive Extraordinary Oil Shampoo 400 ml,7,Carbomer,7321,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Dream Length Wonder Water 200 ml,7,Carbomer,7417,112,1,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Full Resist Power Booster Shampoo 300 ml,7,Carbomer,7430,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Shower Total Clean Gel de Banho 400 ml,1,Carbomer,14409,112,5,5393,1941,0.359910996,1
L'Oréal Paris,Elnett Dry Hair Oils Arganolie Haarspray 250 ml,7,Carbomer,7339,112,7,6040,1970,0.32615894,1
L'Oréal Paris,Elnett Haarspray Extra Stark 250 ml,7,Carbomer,7345,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Extreme Fix Strong Hold Gel 150 ml,7,Carbomer,14315,112,8,6040,1970,0.32615894,1
L'Oréal Paris,Elnett Satin Sterke Fixatie Haarlak,7,Carbomer,7370,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Everpure Rosemary Moisture Shampoo,7,Carbomer,7803,112,8,6040,1970,0.32615894,1
L'Oréal Paris,Excellence Crème Verzorgende Crèmekleuring 4.3 Midden Goudbruin,7,Carbomer,7843,112,7,6040,1970,0.32615894,1
L'Oréal Paris,Elnett Satin Sterk Haarspray Mini,7,Carbomer,7369,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Age Perfect Tonic,6,Carbomer,700,112,5,5751,2040,0.354720918,1
L'Oréal Paris,Skin Paradise Tinted Water Cream - 03 Fair - SPF 20,5,Carbomer,21635,112,9,1190,488,0.410084034,1
L'Oréal Paris,Revitalift Filler cushioning mask,6,Carbomer,19419,112,9,5751,2040,0.354720918,1
L'Oréal Paris,Make-Up Designer Lash Paradise Mascara Waterproof 6.4 ml,4,Carbomer,13614,112,7,630,234,0.371428571,1
L'Oréal Paris,Men Expert InvisiControl Neat Look Gel 150 ml,7,Carbomer,14382,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Elvital Dream Length Restoring Shampoo 400 ml,7,Carbomer,7411,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Revitalift Laser X3 Oogcreme 15 ml,6,Carbomer,19439,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Age Perfect Golden Age Pflegecreme Nacht 50 ml,6,Carbomer,682,112,5,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Hydra Energetic Shower Gel 300 ml,7,Carbomer,14347,112,15,6040,1970,0.32615894,1
L'Oréal Paris,Skin Expert Age Expert 45+ 50 ml,6,Carbomer,21546,112,9,5751,2040,0.354720918,1
L'Oréal Paris,Revitalift Laser X3 Night Cream 50 ml,6,Carbomer,19438,112,6,5751,2040,0.354720918,1
L'Oréal Paris,"Men Expert Deo Spray Invincible Sport, 150ml",3,Carbomer,14301,112,8,1588,472,0.297229219,1
L'Oréal Paris,Reinigungsgel Aus Reinen Tonen Mit Eukalyptusextrakt 150ml,6,Carbomer,19114,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Excellence Age Perfect Color Excellence 7.32 Hair Colour Blonde,7,Carbomer,7836,112,6,6040,1970,0.32615894,1
L'Oréal Paris,"Volume Million Lashes Mascara, Extra Black",4,Carbomer,26214,112,1,630,234,0.371428571,1
L'Oréal Paris,Studio Line Gel Mineral FX Fixation Forte 24h 150 ml,7,Carbomer,22759,112,5,6040,1970,0.32615894,1
L'Oréal Paris,Botanicals Camelina Smooth Ritual Shampoo 400ml,7,Carbomer,3590,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Hydra Genius Aloe Water Normal/Dry 70ml,6,Carbomer,11152,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Studio Line Go Create Haarspray 150ml,7,Carbomer,22762,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Hydra Genius Aloe Water 100 ml,6,Carbomer,11151,112,16,5751,2040,0.354720918,1
L'Oréal Paris,Wrinkle Expert 65+ Anti-Rimpel Dagcrème 50 ml,6,Carbomer,26657,112,5,5751,2040,0.354720918,1
L'Oréal Paris,Anti-Falten Experte 45+ Feuchtigkeitspflege 50 ml,6,Carbomer,1434,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Elvital Anti-Breakage Repairing Shampoo 300 ml,7,Carbomer,7383,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Brow Stylist Boost & Set Brow Mascara Light Brunette 480 3.2 ml,4,Carbomer,3710,112,9,630,234,0.371428571,1
L'Oréal Paris,RevitaLift Triple Power Intensive Anti-Aging Moisturizer 48 g,6,Carbomer,19444,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Brow Stylist Kabuki Blender Brow Crayon Brunette 0.05 oz,4,Carbomer,3712,112,9,630,234,0.371428571,1
L'Oréal Paris,EverFresh Antidandruff Shampoo Sulfate Free 250 ml,7,Carbomer,7796,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Nude Magique BB Cream Light to Medium,5,Carbomer,16580,112,2,1190,488,0.410084034,1
L'Oréal Paris,Studio Line Essentials Go Create Precise Super Strong Gelspray,7,Carbomer,22746,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Stylista The Sleek Hair Serum,7,Carbomer,22942,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line Special FX Radical 24H Fibre Gel,7,Carbomer,22807,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Skincare Pure-Clay Facial Cleanser with Red Algae,6,Carbomer,21809,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Elnett Satin Normale Fixatie Hairspray,7,Carbomer,7367,112,7,6040,1970,0.32615894,1
L'Oréal Paris,Le Manicure Remover - Nail Polish Remover,12,Carbomer,12707,112,6,92,57,0.619565217,1
L'Oréal Paris,Sublime Sun Sublime Bronze Milk,1,Carbomer,22973,112,12,5393,1941,0.359910996,1
L'Oréal Paris,Studio Line Special Fix Out Of Bed,7,Carbomer,22805,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Barber Club Protecting Precision Shave Cream,6,Carbomer,14279,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Thermic Resist Anti-Transpirant48H Spray,3,Carbomer,14414,112,2,1588,472,0.297229219,1
L'Oréal Paris,Préférence Permanente Haarkleuring 4.15 Caracas,7,Carbomer,18311,112,3,6040,1970,0.32615894,1
L'Oréal Paris,"Life’s a Peach Blusher, Compact Powder",5,Carbomer,12797,112,2,1190,488,0.410084034,1
L'Oréal Paris,Fine Flowers Cleansing Milk,6,Carbomer,8436,112,1,5751,2040,0.354720918,1
L'Oréal Paris,Infailllible Magic Setting Spray,5,Carbomer,11535,112,3,1190,488,0.410084034,1
L'Oréal Paris,Arcillas Puras Mascarilla Iluminadora,6,Carbomer,1799,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Botanicals Arnica Damaged Hair Repairing Vegan Shampoo,7,Carbomer,3585,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Stylista The Bun Gel-Spray,7,Carbomer,22936,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Hydra Energetic Gezichtsreiniger,6,Carbomer,14338,112,4,5751,2040,0.354720918,1
L'Oréal Paris,"Colour Riche La Palette Eyeshadow, Nude",4,Carbomer,5098,112,4,630,234,0.371428571,1
L'Oréal Paris,Infaillible 24H-Matte Foundation 11 Vanilla,5,Carbomer,11524,112,1,1190,488,0.410084034,1
L'Oréal Paris,Elvital Anti-Haarbruch Tiefen-Aufbaukur,7,Carbomer,7389,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Magic Retouch Ansatzspray dunkelbraun bis schwarzbraun,7,Carbomer,13547,112,6,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Hydra Power After Shave,6,Carbomer,14357,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Skin Expert Pure Clay Masker Anti Roodheid Kalmerend 50 ml,6,Carbomer,21558,112,1,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert BarberClub Shaving Cream 150 ml,6,Carbomer,14287,112,6,5751,2040,0.354720918,1
L'Oréal Paris,Barber Club crème coiffante cheveux & barbe 75 ml,6,Carbomer,2499,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Age Perfect Nutrition Intense 50 ml,6,Carbomer,691,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Stylista The Beachwave Mist Hair Spray 200 ml,7,Carbomer,22932,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Extraordinary Oil Night Cream Mask 50 ml,6,Carbomer,8052,112,7,5751,2040,0.354720918,1
L'Oréal Paris,Studio Line Hot Liss Gladmakende Spray 200 ml,7,Carbomer,22770,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Nude Magique BB Cream Medium 30 ml,5,Carbomer,16581,112,2,1190,488,0.410084034,1
L'Oréal Paris,Triple Active Face Cream / Day Cream Suitable for normal to combination skin 50 ml,6,Carbomer,25094,112,5,5751,2040,0.354720918,1
L'Oréal Paris,Men Face Cream Expert Vita Lift 5 50 ml,6,Carbomer,14429,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Anti Wrinkle Day Cream 50 ml,6,Carbomer,14271,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Wrinkle Decrease Collagen Day Cream 50 ml,6,Carbomer,26655,112,4,5751,2040,0.354720918,1
L'Oréal Paris,Age Perfect Night Cream Mature Skin 50 ml,6,Carbomer,690,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Colorista Washout Hair Dye - Purple - 1 to 2 Weeks Coloring,7,Carbomer,5056,112,3,6040,1970,0.32615894,1
L'Oréal Paris,Skin Expert Age Perfect 200 ml,6,Carbomer,21547,112,2,5751,2040,0.354720918,1
L'Oréal Paris,Elvital Tonerde Absolue Pflegeshampoo,7,Carbomer,7452,112,4,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Pure Charcoal tägliches Waschgel,6,Carbomer,14395,112,1,5751,2040,0.354720918,1
L'Oréal Paris,"Men Expert Deo Roll-on Carbon Protect, 50 ml",3,Carbomer,14296,112,6,1588,472,0.297229219,1
L'Oréal Paris,Men Expert Cool Power Deodorant,3,Carbomer,14292,112,1,1588,472,0.297229219,1
L'Oréal Paris,Studio Line Fix & Shine Shining Wax 75 ml,7,Carbomer,22751,112,1,6040,1970,0.32615894,1
L'Oréal Paris,Studio Line FIX & FORCE Super Strong Hold Multi-Vitamin Gel-8 150 ml,7,Carbomer,22749,112,2,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Total Clean Shower Gel 300 ml,1,Carbomer,14417,112,3,5393,1941,0.359910996,1
L'Oréal Paris,Skin Revitalift Filler Serum 16 ml,6,Carbomer,21670,112,3,5751,2040,0.354720918,1
L'Oréal Paris,Skin Expert Sublime Soft 200 ml,5,Carbomer,21567,112,2,1190,488,0.410084034,1
L'Oréal Paris,Dermo-Expertise Gentle Lip And Eye Make-Up Remover,6,Carbomer,6543,112,8,5751,2040,0.354720918,1
L'Oréal Paris,Sublime Sun Cellular Protect Latte Solare Protezione Cellulare LP50+ 200 ml,14,Caprylyl Methicone,22968,111,4,2106,763,0.362298196,1
L'Oréal Paris,Men Expert Hydra Sensitive Duschgel 300 ml,1,Caprylyl Methicone,14370,111,4,5393,1941,0.359910996,1
L'Oréal Paris,Pure Clay Charcoal Detoxifying Gel Wash 150 ml,6,Caprylyl Methicone,18454,111,4,5751,2040,0.354720918,1
L'Oréal Paris,Men Expert Shave Gel Sensitive Skin 200 ml,7,Ca/Crotonates/Vinyl Neodecanoate Copolymer,14403,110,5,6040,1970,0.32615894,1
L'Oréal Paris,Men Expert Shower gel carbon clean,1,C8-22 Alkyl Acrylates/Methacrylic Acid Crosspolymer,14408,109,2,5393,1941,0.359910996,1
